dataset,target_model,budget,source,analysis_target,family,method,crc,n1,seeds,coverage_mean,coverage_variance,coverage_mse_to_target,coverage_bias,size_mean,infinite_rate_mean,expected_cost_mean,realized_cost_mean,conditional_variance_mean,split_budget_valid_rate,crc_selector_valid_rate,static_coverage_variance,static_coverage_mse_to_target,coverage_variance_ratio_to_static,coverage_mse_to_target_ratio_to_static
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,8.169517677372774,,2.6034185671461623e-17,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,8.3264599550019,,5.645981074138202e-08,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Static,Static,False,,50,0.9050133335590362,9.567782669594397e-05,0.0001188977835361839,0.005013333559036215,1.1383200001716614,,6.159295128155053,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0,1.0
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block,False,,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.9057866680622101,0.0001528197950411191,0.0001832489264024987,0.005786668062210065,1.1374333357810975,,10.750600445064535,,3.08715844911062e-05,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.5972331345565307,1.5412308030681745
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.9053000020980835,0.00015364743496369776,0.00017866450850411304,0.005300002098083456,1.1383866691589355,,10.954632497060848,,2.9679426974770273e-05,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.605883413844425,1.5026731633709594
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.905220000743866,0.00017264225853472366,0.00019643782112999014,0.005220000743865971,1.138526668548584,,10.983156627409578,,2.8993891205844536e-05,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.80441241713575,1.6521571326870752
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,50.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain + CRC,True,50.0,50,0.9046933341026306,8.905144916904744e-05,0.00010929780518458174,0.00469333410263062,1.13889333486557,,10.896476591446747,,1.8050816883987054e-08,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,0.9307428089064502,0.9192585591918908
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain + CRC,True,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.912791963867242,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain + CRC,True,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.933541177518162,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Oracle,Oracle,False,,50,0.9050133335590362,9.567782669594397e-05,0.0001188977835361839,0.005013333559036215,1.1383200001716614,,21.466986666666667,,,,,9.567782669594397e-05,0.0001188977835361839,1.0,1.0
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual,False,50.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual,False,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual,False,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual + CRC,True,50.0,50,0.9046933341026306,8.905144916904744e-05,0.00010929780518458174,0.00469333410263062,1.13889333486557,,10.896687128272339,,1.8050816883987054e-08,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,0.9307428089064502,0.9192585591918908
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual + CRC,True,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.92233918242763,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Residual,Residual + CRC,True,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.935222219361217,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix,False,50.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix,False,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix,False,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.9046933341026306,8.905144916904744e-05,0.00010929780518458174,0.00469333410263062,1.13889333486557,,10.896687128272339,,1.8050816883987054e-08,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,0.9307428089064502,0.9192585591918908
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.92693899117418,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.9043666672706604,0.00010018255068796052,0.00011724668272685779,0.004366667270660374,1.1395000004768372,,10.937583090832002,,0.0,1.0,1.0,9.567782669594397e-05,0.0001188977835361839,1.0470822148409806,0.986113275115649
hallucination3,mini_phi_4_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_mini_phi_4_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Static,Static,False,,50,0.9050133335590362,9.567782669594397e-05,0.0001188977835361839,0.005013333559036215,1.1383200001716614,,12.208566666666668,,0.0,1.0,,9.567782669594397e-05,0.0001188977835361839,1.0,1.0
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Endpoint/block,Endpoint/block,False,,50,0.9016666626930236,0.00010020862773569891,0.00010098221971330182,0.001666662693023624,1.5005866694450378,,8.365809316158401,,4.3064184425889456e-05,1.0,,9.253821330770894e-05,9.076215909782104e-05,1.082889156315178,1.112602660812265
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.9011866700649261,0.00048041347021150576,0.0004722133866502674,0.0011866700649261208,1.500939998626709,,2.631680567849936,,0.00023609129272194403,1.0,1.0,9.253821330770894e-05,9.076215909782104e-05,5.191514435382822,5.202756207477704
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.901139999628067,0.00015264446407316129,0.00015089117394369094,0.00113999962806699,1.5011933374404907,,6.535770125366391,,6.958387750463603e-05,1.0,1.0,9.253821330770894e-05,9.076215909782104e-05,1.649528974215079,1.662489912575399
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.9018533325195313,0.00011156985640539868,0.00011277330070524273,0.0018533325195312367,1.5003000020980835,,8.32553953131496,,4.674164103391565e-05,0.96,1.0,9.253821330770894e-05,9.076215909782104e-05,1.2056625302933561,1.2425145217589928
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain,False,50.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.535511644123737,,3.203708310984944e-17,0.32,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain,False,100.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.28040200528031,,3.14785501368912e-17,0.38,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain,False,200.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.182651277161929,,3.037669622014189e-17,0.4,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain + CRC,True,50.0,50,0.902666665315628,6.996823047916123e-05,7.567996977515156e-05,0.0026666653156279807,1.498066668510437,,9.025709081906319,,2.3656585392511276e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.7561009444444557,0.8338273409030045
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain + CRC,True,100.0,50,0.902059999704361,6.3313788011239e-05,6.629111103298133e-05,0.002059999704360993,1.4995800065994263,,9.30382673693272,,1.5992501768390314e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.6841907331915671,0.7303827023499356
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Information-gain,Information-gain + CRC,True,200.0,50,0.9024399995803833,6.629221519214242e-05,7.091996884057012e-05,0.002439999580383323,1.498613338470459,,9.657762296560998,,1.2196225458316037e-06,0.76,1.0,9.253821330770894e-05,9.076215909782104e-05,0.716376649414085,0.7813825667603882
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Oracle,Oracle,False,,50,0.9028599989414215,6.113870857945615e-05,6.809552835279903e-05,0.0028599989414215266,1.4973533368110656,,42.22212666666666,,,,,9.253821330770894e-05,9.076215909782104e-05,0.660686071127796,0.7502634250845386
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual,False,50.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.535511644123737,,3.203708310984944e-17,0.32,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual,False,100.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.28040200528031,,3.14785501368912e-17,0.38,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual,False,200.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.182651277164501,,3.037669622014189e-17,0.4,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual + CRC,True,50.0,50,0.902666665315628,6.996823047916123e-05,7.567996977515156e-05,0.0026666653156279807,1.498066668510437,,9.025709081906319,,2.3656585392511276e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.7561009444444557,0.8338273409030045
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual + CRC,True,100.0,50,0.902059999704361,6.3313788011239e-05,6.629111103298133e-05,0.002059999704360993,1.4995800065994263,,9.30382673693272,,1.5992501768390314e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.6841907331915671,0.7303827023499356
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Residual,Residual + CRC,True,200.0,50,0.9024399995803833,6.629221519214242e-05,7.091996884057012e-05,0.002439999580383323,1.498613338470459,,9.657762296560998,,1.2196225458316037e-06,0.76,1.0,9.253821330770894e-05,9.076215909782104e-05,0.716376649414085,0.7813825667603882
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix,False,50.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.528050448397527,,3.2036519609985384e-17,0.34,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix,False,100.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.272964981688437,,3.1477996999108706e-17,0.4,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix,False,200.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,10.178821086449853,,3.037629209896093e-17,0.4,,9.253821330770894e-05,9.076215909782104e-05,0.6600841465925258,0.7328796119727168
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,50.0,50,0.9023533320426941,6.588393130012283e-05,7.0104424377291e-05,0.0023533320426940563,1.498873338699341,,9.026711376190237,,2.2689153041558918e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.7119645921954961,0.7723970548313457
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,100.0,50,0.9022199988365174,6.664220756826629e-05,7.023775825103914e-05,0.002219998836517356,1.4992066717147827,,9.30486317307466,,1.5889793475194712e-06,0.86,1.0,9.253821330770894e-05,9.076215909782104e-05,0.7201587883123158,0.7738661017896099
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Soft-prefix,Soft-prefix + CRC,True,200.0,50,0.9024399995803833,6.629221519214242e-05,7.091996884057012e-05,0.002439999580383323,1.498613338470459,,9.65567228304838,,1.2117575308347686e-06,0.76,1.0,9.253821330770894e-05,9.076215909782104e-05,0.716376649414085,0.7813825667603882
hallucination3,qwen25_14b_instruct,10.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_10_calibration,0.9,Static,Static,False,,50,0.9002733314037323,9.253821330770894e-05,9.076215909782104e-05,0.00027333140373231313,1.5048866629600526,,5.003825324118634,,8.950882385855761e-05,1.0,,9.253821330770894e-05,9.076215909782104e-05,1.0,1.0
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block,False,,50,0.902133332490921,6.503855331822605e-05,6.828888976868074e-05,0.0021333324909209583,1.4994800090789795,,16.731618632316803,,5.221700058773247e-06,1.0,,8.415533169087043e-05,8.328222565786793e-05,0.7728393675297193,0.8199695580809598
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,50.0,50,0.9028399991989136,7.356114828374831e-05,8.015552076790298e-05,0.0028399991989135343,1.49767333984375,,13.948475345326738,,1.4264040082256601e-05,1.0,1.0,8.415533169087043e-05,8.328222565786793e-05,0.8741115602034824,0.9624565161981888
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,100.0,50,0.9022733318805695,6.251107085425924e-05,6.642888727638743e-05,0.0022733318805694402,1.4990333390235902,,16.837095397418103,,5.486034273915371e-06,1.0,1.0,8.415533169087043e-05,8.328222565786793e-05,0.7428058282020976,0.7976358310749792
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Endpoint/block,Endpoint/block + CRC,True,200.0,50,0.9021133327484131,6.543586968060622e-05,6.85933275925092e-05,0.002113332748413077,1.4995400047302245,,18.20074294553595,,2.4086201664705096e-06,1.0,1.0,8.415533169087043e-05,8.328222565786793e-05,0.7775605937954494,0.8236250538536007
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,50.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,19.354280981438038,,8.898828340875298e-18,0.76,,8.415533169087043e-05,8.328222565786793e-05,0.7258364542224571,0.79870266933882
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,100.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,19.421944895910656,,1.0650233781303895e-17,0.8,,8.415533169087043e-05,8.328222565786793e-05,0.7258364542224571,0.79870266933882
hallucination3,qwen25_14b_instruct,20.0,dataset_hallucination3_attack_hallucination_attack_qwen25_14b_instruct_lm_target_qwen25_14b_instruct_judge_llm-judge_qwen25_14b_instruct_20_calibration,0.9,Information-gain,Information-gain,False,200.0,50,0.9025799977779388,6.108300755841617e-05,6.651773594141707e-05,0.002579997777938825,1.4982200050354004,,19.597742792927328,,1.039733287121357e-17,0.76,,8.415533169087043e-05,8.328222565786793e-05,0.7258364542224571,0.79870266933882
